filename	acq_time
eeg/sub-15_ses-0_task-p300_acq-stream_run-12_eeg.bdf	1925-01-01T14:04:44.167341Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-14_eeg.bdf	1925-01-01T14:12:59.886210Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-22_eeg.bdf	1925-01-01T14:22:30.564908Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-24_eeg.bdf	1925-01-01T14:30:00.483883Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-32_eeg.bdf	1925-01-01T14:50:57.361016Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-34_eeg.bdf	1925-01-01T14:58:22.560001Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-42_eeg.bdf	1925-01-01T15:14:44.437761Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-44_eeg.bdf	1925-01-01T15:06:36.598873Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-52_eeg.bdf	1925-01-01T15:48:23.433156Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-54_eeg.bdf	1925-01-01T15:40:39.594214Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-62_eeg.bdf	1925-01-01T16:03:43.511058Z
eeg/sub-15_ses-0_task-p300_acq-stream_run-64_eeg.bdf	1925-01-01T15:56:00.472113Z
