filename	acq_time
eeg/sub-12_ses-0_task-p300_acq-stream_run-12_eeg.bdf	1925-01-01T11:50:53.520412Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-14_eeg.bdf	1925-01-01T11:59:29.559234Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-22_eeg.bdf	1925-01-01T12:17:44.796737Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-24_eeg.bdf	1925-01-01T12:25:19.515700Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-32_eeg.bdf	1925-01-01T12:33:32.514575Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-34_eeg.bdf	1925-01-01T12:41:07.713537Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-42_eeg.bdf	1925-01-01T13:13:38.309088Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-44_eeg.bdf	1925-01-01T13:05:50.550155Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-52_eeg.bdf	1925-01-01T13:31:28.506647Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-54_eeg.bdf	1925-01-01T13:22:34.707864Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-62_eeg.bdf	1925-01-01T13:48:18.504343Z
eeg/sub-12_ses-0_task-p300_acq-stream_run-64_eeg.bdf	1925-01-01T13:39:35.785536Z
